#                                    _                                            _
#   ___ __ _ ___ ___  __ _ _ __   __| |_ __ __ _        _____  ___ __   ___  _ __| |_ ___ _ __
#  / __/ _` / __/ __|/ _` | '_ \ / _` | '__/ _` |_____ / _ \ \/ / '_ \ / _ \| '__| __/ _ \ '__|
# | (_| (_| \__ \__ \ (_| | | | | (_| | | | (_| |_____|  __/>  <| |_) | (_) | |  | ||  __/ |
#  \___\__,_|___/___/\__,_|_| |_|\__,_|_|  \__,_|      \___/_/\_\ .__/ \___/|_|   \__\___|_|
#                                                               |_|
#
# TYPE cassandra_node_operation_latency_seconds summary
cassandra_table_estimated_pending_compactions{keyspace="system_schema",table="types",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate_part__1",table="blobs0",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cil",table="schemaname",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate_part__1",table="blobs3",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate_part__1",table="blobs2",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="bwc",table="items",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate_part__1",table="blobs5",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="prepared_statements",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cil",table="notification_data",compaction_strategy_class="org.apache.cassandra.db.compaction.DateTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="available_ranges",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="ecchronos",table="lock",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate",table="blobs8",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate",table="blobs9",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="batches",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate",table="blobs6",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate",table="blobs7",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="transferred_ranges",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="extpg",table="items",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate_part__1",table="blobs7",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_schema",table="views",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate_part__1",table="blobs6",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate_part__1",table="blobs9",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_auth",table="resource_role_permissons_index",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate_part__1",table="blobs8",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="extpg_partition__1",table="notification_data",compaction_strategy_class="org.apache.cassandra.db.compaction.DateTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="ecchronos",table="repair_history",compaction_strategy_class="org.apache.cassandra.db.compaction.TimeWindowCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_schema",table="columns",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="table_estimates",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate",table="blobs2",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cil",table="storageconfig",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate",table="blobs3",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cil",table="schemastorage",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_schema",table="dropped_columns",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate",table="blobs0",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="ecchronos",table="reject_configuration",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate",table="blobs1",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="extpg_partition__1",table="items",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_schema",table="indexes",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="bwc",table="notification_data",compaction_strategy_class="org.apache.cassandra.db.compaction.DateTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_schema",table="aggregates",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="repairs",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="extpg",table="queue",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="peer_events",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="IndexInfo",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate",table="blobs4",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate",table="blobs5",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cil",table="clientconnection",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cil",table="notification_offset",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cil",table="lock",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_distributed",table="view_build_status",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="peers_v2",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="view_builds_in_progress",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="paxos",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_auth",table="network_permissions",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cil",table="functioncontrol",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="extpg",table="notification_data",compaction_strategy_class="org.apache.cassandra.db.compaction.DateTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_schema",table="triggers",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="sstable_activity",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="extpg",table="offsets",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="ecchronos",table="on_demand_repair_status",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="extpg_partition__1",table="notification_offset",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_auth",table="roles",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="size_estimates",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046

# HELP cassandra_compaction_bytes_compacted_total Total number of bytes compacted (since server start).
# TYPE cassandra_compaction_bytes_compacted_total counter
cassandra_compaction_bytes_compacted_total{cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 877974.0 1670359387046

# TYPE cassandra_storage_hints_total counter
cassandra_storage_hints_total{cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046

# HELP cassandra_endpoint_phi level of suspicion that an endpoint might be down.
# TYPE cassandra_endpoint_phi gauge

# HELP cassandra_jvm_nio_buffer_pool_estimated_buffers Estimated current number of buffers in the pool.
# TYPE cassandra_jvm_nio_buffer_pool_estimated_buffers gauge
cassandra_jvm_nio_buffer_pool_estimated_buffers{pool="direct",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 51.0 1670359387046
cassandra_jvm_nio_buffer_pool_estimated_buffers{pool="mapped",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 19.0 1670359387046

# HELP cassandra_jvm_nio_buffer_pool_estimated_capacity_bytes_total Estimated total capacity of the buffers in the pool.
# TYPE cassandra_jvm_nio_buffer_pool_estimated_capacity_bytes_total gauge
cassandra_jvm_nio_buffer_pool_estimated_capacity_bytes_total{pool="direct",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 7.641407E7 1670359387046
cassandra_jvm_nio_buffer_pool_estimated_capacity_bytes_total{pool="mapped",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1.3421864E8 1670359387046

# HELP cassandra_jvm_nio_buffer_pool_estimated_used_bytes Estimated memory usage by the JVM for the pool.
# TYPE cassandra_jvm_nio_buffer_pool_estimated_used_bytes gauge
cassandra_jvm_nio_buffer_pool_estimated_used_bytes{pool="direct",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 7.641407E7 1670359387046
cassandra_jvm_nio_buffer_pool_estimated_used_bytes{pool="mapped",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1.3421864E8 1670359387046

# HELP cassandra_jvm_thread_count Current number of live threads.
# TYPE cassandra_jvm_thread_count gauge
cassandra_jvm_thread_count{type="user",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 7.0 1670359387046
cassandra_jvm_thread_count{type="daemon",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 87.0 1670359387046

# HELP cassandra_jvm_threads_started_total Cumulative number of started threads (since JVM start).
# TYPE cassandra_jvm_threads_started_total gauge
cassandra_jvm_threads_started_total{cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1057.0 1670359387046



# Thanks and come again!

# Wrote 322 metrics for 39 metric families in 4.010 ms
